id,review,target
train_1518,다시봐도 역대급 영화. 두시간 잠이와야 작품성이 높은줄 아는 평론가들과 이동진의 저 센척은보기 싫 다,1
train_1519,r김재중연기좋다고 여기에 글적는애들은머냐? 어이읍네,0
train_1520,영화가 아무리 영화라지만 어느정도 설득력은 있어야지.. 특히 딸을 위하는 엄마의 희생을 너무짜증나게 풀어놨다... 박해일 머리 마구잡이로 때릴때 할말을 잃음...아니 뭔 이렇게 무서운 영화가?,0
train_1521,"가족과 함께 3d로 봤는데, 진짜 몰입하고 재미있게 봤어요!!어벤져스를 사실 아빠를 통해 알았는데, 이거 본지 몇칠동안은 동생과 함께 거의 매일 어벤져스 놀이를 했어요!!ㅋㅋ 어벤져스2가 흥행했으면 좋겠고, 어벤져스 3도 나올꺼죠 ?",1
train_1522,평점작업친사람들 자기가 알바말투 티나는건 알고있나?ㅋㅋㅋ,0
train_1523,"이제칠씨 연기 눈여겨보고 있는데, 작품선택이 아쉽네요.",0
train_1524,호세는 왜 나온건가? 속었더,0
train_1525,전체적으로 맘에 들었는데 러닝타임이 너무 짫아서 아쉽.. 미조역으로 나온 배우 연기 잘하네요.,1
train_1526,"나무가 넘어지는것이 내가 쓰러지는 것같은 안타까움이,",1
train_1527,제 때 봤어야 할 것을 십수년이 지난 지금에서야 보게되었다는게.....,1
train_1528,굳,1
train_1529,잼따,1
train_1530,"TV돌리다끝까지다본몇안되는영화...신이,하리수..모두새로보게됨",1
train_1531,"간단히 말하면 그냥 90년대초반 컴퓨터게임의 예고편수준의 퀄리티다.배우, 특수효과, 공룡cg전부가 다 따로논다.... 그리고 공룡은 멸종되면 다시 같은 생물이 나올수 없다는 과학적 근거에 충실해서 짭퉁 티렉스는 코에 뿔이 나있다. 불안뿜는게 다행",0
train_1532,정말후진드라마~~!후처또한벌받어야쥐남편아이가아닌다른사람아이를가진건불륜이징,0
train_1533,생각보다 잼있었3,1
train_1534,"배우, 사건의 갈등, 긴장감, 극적 요소... 모두 엉망~ 1편을 망쳐놨네... 아나 그런데 평점을 왜이리 높아???",0
train_1535,최고다~ 영화 '쉘로우 그레이브'와 '심플 플랜'과 비교해서 보시기를~,1
train_1536,와진자 내가 살면서 아오 진자 뭐야 십점준사람 뭐야 아 알바 작살나네 김규리 연기 왜이래 스토리 왜이래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아놔진자 참고참고 볼랬는데 평점 0점은 왜안됌???//??// 마이너스없음???/,0
train_1537,괴수영화..괴수를 뭘로 선정했든간에 제발 퀄리티있는 cg로 좀해라.. 내 조카들고 댕기는 공룡피규어보다 못함.,0
train_1538,베플 존나 웃기네 ㅋㅋ 쓰레기영화,0
train_1539,이거 재미없다는사람은 도대체 뭐지?? 재밌습니다..바보아니라면,1
train_1540,하모하모 잼없구 말구,0
train_1541,"다른 것보다 비주얼이 신선하다, 소장하고 싶은 영화!!",1
train_1542,아 진짜 재밌게 웃기게 잘 봤다ㅋㅋㅋㅋ 한 가지 흠이라면 슬플 때 보면 슬퍼,1
train_1543,몰입도 최고네요. 중간중간 영상미도 쩔어요,1
train_1544,조카랑 보기 좋았던..따뜻한 애니였어여...^^,1
train_1545,쓰레기,0
train_1546,"""씨네 김은형은 네팔 지진 영화 만들면 """"네팔 오지 말라는 말인가"""" 라고 쓸 IQ80 치킨헤드고, 황진미 역시 자다가 봉창 뜯는 소리하는 또라이고.. 무슨 이런 무식한 여자들이 영화 리뷰를 쓴다고 말세다 말세, 니들은 그냥 로맨스 영화 리뷰만 써라""",1
train_1547,"노란 은행나뭇잎이 떨어지는 계단에서 비오는가운데 비지스의 홀리데이,,,그 긴장미가 정말 기억에 나네요 정말 명장면들 많았던 영화,,특히 안성기와 박중훈의 격투신은 매트릭스에서 패러디해갈 정도였으니,,화면의 미학이라면 10점만점에 10점 + 장동건보너스",1
train_1548,그저 느슨한 전개와 밋밋한 내용이 전부일 뿐..,0
train_1549,평점 왜이래; 난 나름 재밌게 봤는데.....;,1
train_1550,결말도 허무하고 이정도 허접한 스토리면 나도 대본 쓰겠다,0
train_1551,잔잔하고 아름답다. 혼자서보고싶은영화다.,1
train_1552,사람들 진짜 영화볼 줄 모르는듯. 마지막 15분에서 전율을 느꼈다. 복수와 용서.,1
train_1553,쓰레기 영화... 한국영화 보다 더 쓰레기 영화가 여기 있네... 에휴~,0
train_1554,ㅡㅡ; 괜히 끝까지 봤다. 시간아까워;;,0
train_1555,3정도로 생각하는데 평점이 너무 높아서 어쩔수없이.. 극장에서봤는데 실망스러움,0
train_1556,-_- (할말없음),0
train_1557,전쟁물 그리고 첩보물을 가장한 치정극,0
train_1558,수고하셨습니다. 멋지네요^^,1
train_1559,"택시 안에서의 톰 크루즈와 제이미 폭스의 소름 돋는 연기대결,마이클만의 장인정신을 보여주는 어마어마한 영화연출..마이클 만 작품 처음 보는 데 진짜 충격이었습니다~오늘 서울아트시네마에서 정말 즐거웠습니다! 서울시민여러분 시네바캉스 많이 와주세요~",1
train_1560,판타지 영화의 정점이라고 단언한다. 내가 이걸 왜 이제서야 보게된걸까?,1
train_1561,영화 시작부터 꽃미남 남자와 여자아이와의 억지스런 어색한 만남으로 시작했을때부터 영화 내내 오글거림을 견딜수가 없었다.,0
train_1562,몽환적인 영상과 음악. 너무나 예쁜 이나영에 통통튀는 파란색까지!,1
train_1563,진짜재미있게봣엇는데 평점7점은말이안됨,1
train_1564,감독님이제발뱀파이어아이돌다시시작하면은안돼여??ㅠㅠ,1
train_1565,평점 주기도 아까운 영화다 ㅋㅋㅋ,0
train_1566,눈물범벅. 남배우 연기도 주목할만하다.,1
train_1567,너무지루했다..,0
train_1568,포스터 보고 어사일럼 건줄 알았다.. 캐스팅을 보아하니 제대로된 작품인가 싶었더니 이런 쏘발. 낚였다 소스코드 짝퉁이었다,0
train_1569,아~ 매우 지루해...,0
train_1570,12회부터재밌어서 ㅣㅇ개주고갑니당ⁿⁿ,1
train_1571,마지막이 참 달달한 영화ㅎㅎ,1
train_1572,남친이랑사귄지100일좀넘었을때본영화... 한창 풋풋할때라 영화보다가 중간에 나갈수도없고...남친은 재밌다고 완전멋있다고했지만...난..난..음악듣다내가미쳐버리는줄.. 지금 다시 보라 그럼 혼자보라그럴것같다. 아니이해를못하는데예술이뭔말이고영상미가뭔말이여,0
train_1573,처음부터 막바지까지 다속고봤다.....헐...........,1
train_1574,요새 유치원 다니는 애들도 유치하다고 싫어할 듯 ...,0
train_1575,이슬람을 너무 나쁜 쪽으로 몰아 넣은다. 이런영화는 없어져야..,0
train_1576,10대가 엄마손을 잡지않고 마주한 차가운 세상을 잘표현한 것같다.,1
train_1577,영화가 너무 평가절하 되있네. 평소에 고든 레빗 좋아해서 평점안보고 봤는데 7점대 초반까지는 아닌듯,1
train_1578,아~~이런영화는 극장에서 봣어야 하는건데~~,1
train_1579,흥행보증수표 전미선씨가 나와도 의지앞에선 망하는군요.,0
train_1580,그다지 권하고 싶지 않은 영화.,0
train_1581,야심찬 기획이였지만 어색하고 민망하다.,0
train_1582,난뭐1980후반~1990년대초반영환줄알았다배경음악센스꽝,0
train_1583,"아,,,, 너무좋고,가슴을 찡하게만드는,,,",1
train_1584,간만에 웃으면서 볼 수 있었던 영화!,1
train_1585,이때에 비하면 정우성의 연기력은 대성한거다,0
train_1586,사이코 마누라의 과거를 좇아가자 모두가 사이코가 되는 걸작,0
train_1587,어렸을때봤던건데 다시봐도 유쾌하네요,1
train_1588,심지호.. 연하남 ㅠㅠㅠ 아.. 완전 귀엽다.. ㅠㅜ,1
train_1589,0개는 없네..보는내내 불쾌하고 짜증남 어이없는 사투리..ㅋㅋㅋ손익120만인데 왜 7만으로 폭망했는지 알수있음ㅋㅋㅋ 배우빨로 7만 겨우 된거ㅋㅋㅋ 아 진짜ㅋㅋㅋ 안웃으면 욕쓸거 같아서ㅋㅋㅋㅋ,0
train_1590,"난 좋았다. 1.5시간동안 아이반과 같이 맘졸였고, 분노했고, 안도했다.",1
train_1591,ㅋ,1
train_1592,울컥하는 사회현실 ㅠㅠ,1
train_1593,말이 필요 없다 정말ㅎㅎㅎㅎ,1
train_1594,심리 범죄 스릴러 걸작,1
train_1595,분위기는 그윽하니 괜찮다,0
train_1596,난 보는내내 그냥에로영화인줄알았는데 이게네이버에올라와있네.,0
train_1597,그림체도 동화같으면서 후반에 배타고 엄마찾으러 가는모습이 앙증맞아 ㅋㅋ,1
train_1598,"심리분석이 뛰어난 영화, 반전이 일품이다.",1
train_1599,삼풍백화점 붕괴 사고를 소재로 한 아주 잘된 영화인데 평점이 아주 짜네요.,1
train_1600,이제 성룡을 놔줄때가 되었다. 굿바이 따거...이제 고전영화 재개봉할때나 가끔 봐요,0
train_1601,너희들때문에얼마나시간잡아먹었는지아느냐!며큰고압적인목소리로욕하는정일성촬영감독/울음을터트리는여자아이/고개돌려이를외면하는임권택/연예가중계영상내가직접시청함.악의적인편집구라?영상이증거.자녀는소유물x수치심을겪는것은16세본인임.길소뜸13세여노출정사협박강제촬영,0
train_1602,"먼가 만들어 보겠다는 감독의 의도는 좋았으나, 초반의 지루함과 두주인공의사살..",0
train_1603,시사회 다녀왔는데! 시간이 후다닥 지나갔어요! 많은걸 생각하게 만든 영화인거 같습니다!,1
train_1604,이 지구에서 가장 영향력있는 배우는 이소룡 아닐까? 그리고 그를 그렇게 만들어준 작품중 하나가 정무문이지,1
train_1605,아래 누가 이거 묻힌 영화라 하는데 먼소리냐. 북미에서도 그렇고 인기 많았던 영화다. 요새 나오는 미드와는 분위기와 무게부터가 다른 걸작이다.,1
train_1606,"별이 백만개라도 부족한 영화.. 레오나르도 다빈치의 천재성 가득한 작품들과 버금가는 가치라고 감히 평가할 수 있겠다.. 아래에서 언급한 매트릭스, 제5원소 등.. 모든 헐리웃 SF를 아류로 만들어버리는 초 예언적 스토리와 시대를 초월한 압도적인 스케일",1
train_1607,저도 오늘 밥먹다 우연히 ebs에서 봤는데 울었습니다... 참고로 29세 남자임...,1
train_1608,학교에서 봤는데 너무재미있어서 올립니다,1
train_1609,김치워리워보다 나으면 됬지 뭐...,0
train_1610,"황혼 부부뿐만 아니라 결혼한 부부라면 이 영화를 통해서 많은것을 느끼게 할...좋아하는, 연륜있는 두 배우의 연기에 빠져서 보았다.",1
train_1611,뭐라구? 다시 말해봐 정말 판타스틱하다구판타스틱하게 노잼임 진심 영화관에서 탄식 나오는 영화 첨 봤다 ㅋㅋㅋㅋ,0
train_1612,롱테이크가 주는 장점을 연극으로 소화해내는 송일곤 감독. 실비아로 모든게 용서된다,1
train_1613,지브리의 흑역사,0
train_1614,아.........왜케 질질 끌죠?? 진짜 너무 말도 안되게 질질끄네요. 아 답답해요..,0
train_1615,연기가 진짜ㅋㅋ 국어책읽는건 양반임. 연기를 못하면 외모로라도 뽑든가... 이건 양쪽다 폭망,0
train_1616,크레딧이 올라가면 시속 400km로 잊혀지는 영화,0
train_1617,최악의 영화.. 아주그냥..,0
train_1618,보지마라 시비6ㄹ 개핵노댐,0
train_1619,비디오판 영화(전에 봤음,0
train_1620,최근것..3부작중에 1부..이게 최고다!!!~,1
train_1621,"우선 아이언 스카이 카페 매니저로서 10점을 너무나도 주고싶다. 이 영화를 위해서 시간도 많이 할애를 하였고, 노력도 많이 했다. 단, 불법 공유가 다른 영화들에 비해서 너무 빨리 이루어져 버렸고 관념도 우리나라와는 너무달라 흥행을 못한 이유라고 생각",1
train_1622,비참한 심경이다. 아무리 영화라지만 용원님이 이런 수난을 겪다니 가슴이 찢어진다,0
train_1623,친척형이랑2006년에봤다가미안해OOO줄알았음..이게영화임?내가 찍어도80%는낮겠다.,0
train_1624,"""팔찌 하나만 사서 """"실은 너줄려고 산거야 소정에게 다 이야기했어 이요 사랑해 내가 몸이 부서져라 일해서라도 널 행복하게 해줄께 사랑해 이요"""" 이랬더라면~""",1
train_1625,문식이형 연기 굿,1
train_1626,DVD로 빌려봤는데 정말 시간이 아깝다,0
train_1627,약 2년전에 티비에서 봣는데 정말 잼썻는뎅...평점준사람 나까지해서 총 5명;;; 안습,1
train_1628,이 영화가 대박 친 이유 찾기가 대학교 시험만큼 어렵다.,0
train_1629,MBC는 왜 이드라마 반영하는건지... 사람들 평보면 모르나? 저작가... 정말 유치하자나. 왠만하면 이런데 글안적는데 도저히 참을수가없다!!! 정말 컨셉도없고 느낌도없고 짜증만나는 드라마네.,0
train_1630,외로울 겨를없는 섹스 그리고 난교,0
train_1631,가짜 레옹. ㅅㅂ,0
train_1632,클레 집을 나오며 조엘의 큰 키 밑으로 바짓가랑이 흩날리는 뒷모습 왜 저는 그게 울컥.,1
train_1633,이 영화는 태어나서 한번쯤은 꼭 봐야하는 영화라고생각합니다. 쿡티비에서 무료더군요 꼭 보시고 평점남기세요 10점 안남기고는 못배길꺼에요^^ 상상 그 이상의 영화,1
train_1634,뜨하...1편에서 뭘 먹고 일케 진화한 거여... 1편은 재미 없고 2편만 재밌다는 사람들 많은데 그렇다고 1편 건너뛰고 이거부터 보고 그러지는 마시길. 반지의 제왕을 왕의 귀환부터 보는 꼴 됨ㅋ,1
train_1635,그래..이 아마추어 같은 것들아..,0
train_1636,에이 너무하네 평점까지 매겨야돼? 너무 심하잖아 배트신용카드가 뭐야?대체,0
train_1637,몰입감도 좋고 흐름도 좋고 전반적으로 괜춘한 영화,1
train_1638,취지는 좋았다.,1
train_1639,그냥 다 보고 딱 한마디 모냐 .................스토리 어쩔 ...............,0
train_1640,더빙...생각이 있는 양반들인가 안그래도 현실에서도 유행어들 OO같다고생각하는데 애니에서까지..;;기가 막힌다 차라리 쌍욕을 넣지그래,0
train_1641,반전의 반전을 거듭했던 영화 스릴도 있었고 재밌게봤습니당,1
train_1642,키무라 요시노 때문에 보긴 봤다만.. ;;;,0
train_1643,특히.마지막 장면. 무궁한 상상의 나래를 펼치며ㅡ,1
train_1644,소재는 유치했지만 연기의 깊이도나 내면의 흐름이나 구상은 생각외로 너무좋았음 근데 남자주인공 진짜 개존잘..하앍...!,1
train_1645,"역시 영화는 감독의 역량에서 결정이 난다는 것을 증명한다.엉성한 스토리, 어설픈 연출, 성능좋은 캠코더로 찍은 듯한 70년대비디오를 보는 듯 하다.배우들을 보고 영화를 봤는데(물론 김승우는 예외) 감독이 모지라도한참 모지라다.",0
train_1646,"스토리의 개연성, 연출 그리고 연기력도 정말 보잘거 없다. 영화라기보다 삼류 드라마같다.왜 이런걸 만들었는지 오히려 촬영지인 충북 단양만 먹칠한거 같다. 보면서 딸로 나오는 송인화라는 여자가 매력있던데, 보니까 대마초로 적발. 순해보이는 사람이 더한다",0
train_1647,혁명적으로 예쁘고 슬픈 영화! 눈이 퉁퉁 부어도 보길 잘했다고 생각한다.,1
train_1648,너무 감동적이고 끝이 안타깝지만 딸의이름을듣고 울컥했던영화다 이영화를보고나면 몇분동안은 멍하게되는 영화인거같다 벌써 이영화만 4번째로 보고있다 ㅎㅎㅎ,1
train_1649,"고결하고 숭고하며, 순결하고.... 아름답다.근래 본 영화 중 가장 깊숙히 가슴속으로 들어온다.나는, 미자 할머니 처럼 살 수 있을까? 이 영화에 나오는 인물 중가장 참된 인간으로서의 존엄을 지키고 간 것이 미자 할머니뿐이다. 인간답게 사는 것.",1
train_1650,봄을 더욱 애틋하게 만드는 한 편의 시,1
train_1651,볼만해요..,1
train_1652,완전 배꼽빠지네요ㅋㅋㅋㅋㅋ 강추!,1
train_1653,이 영화를 재해석한게 인시디어스와 컨저링 같네요~ 80년대 초반인걸 생각한다면 수작.,1
train_1654,심장이뛴다!! 수고하셨습니다 모세의기적!! 잊지않고 지킬께요 소방관대원분들앞으로도 잘부탁드립니다 힘내세요!!,1
train_1655,무거운 상처를 잔잔하고 먹먹하게 그려낸 흑백 영화. 제주도 방언은 분위기가 쳐지는 것을 막는다. 담백하게 잘 잡힌 영화. 일베충들 니네가 날뛰어봤자ㅋ.,1
train_1656,경찰 조쉬하트넷과 해리슨포드의 하루일과를 영화화한...,0
train_1657,잘 기억은 안나지만 2번정도봣던영화.....정말 재밌었습니다!!!,1
train_1658,이건뭐지?,0
train_1659,이게영환가?쓰레긴가?,0
train_1660,깊은 곳에서 끌어올리는 내공있는 영화~☆ 추자현씨 연기는 정말 멋져!!,1
train_1661,주원 김아중 연기대밬ㅋ 노래부를때 심쿵함ㅋ,1
train_1662,한 6점 짜린데 점수가 너무 높게 돼있어서 1점 줌. 도대체 이게 왜 무섭다는지 전혀 이해가 안 가는 대목. 결말만 괜찮았어도 7점 정도면 좋은데 결말이 엄청 이상함. 감독이 끝에가서 피곤했는지 급하게 끝내고 망쳐버린 완성도 낮은 영화. 거품 잔뜩 낀,0
train_1663,"한국영화는 베껴고 욕 안 먹는군. 칼리토, 노웨이아웃 ㅋ 명작만 카피...근데 왜 이리 긴장감도 없고 재미는 더 없냐",0
train_1664,어른이봐도 잼잇는 내용들이지루하지 안코 즐겻움,1
train_1665,약간아쉽지만 괜찬다,1
train_1666,comegod.org 2012 년 반드시 온다. 2012는 심판이다.,1
train_1667,다시보고싶다..^^,1
train_1668,캬...대박...ㄷㄷㅋㅋ,1
train_1669,내가 본것중 가장 OO같은 전쟁영화. 제발 오우삼은 영화에서 손을 떼라.,0
train_1670,평소에 발견하지 못했던 것들을 한번 챙겨보게 한는 작품,1
train_1671,"ㅋㅋ재밌다..해적되서 배타고싶어졌음 모험돋음, 괴물들도 다양하고 세상의끝에서 떨어지는거랑 멋짐 .친구의여자를 차지한다는것은 예외였음",1
train_1672,엔딩 최고임. 여태껏봐온 미드중에진짜ㅠㅠ 걍최고라는말밖엔,1
train_1673,윤시윤씨 연기 정말 좋아요 매력적인 연기 지켜볼께요 화이팅,1
train_1674,보리야 보리야 아 또 울컥하네 목이 아프네요,1
train_1675,영화 그래픽이 뭐 이러냐?,0
train_1676,소방관님은 연금10배로 올려줘야함..ㅜ,1
train_1677,벨로,0
train_1678,정말 내가 제일 좋아하는 영화 시리즈!!!!,1
train_1679,눈속에서 나오는 상어..CG 보자마자...어의없어서 눈물나올려고함..이러니 흥행을 못하고 묻히지...,0
train_1680,씨알~ 제발 이런 쓰레기 영화 만들지 마라!!!,0
train_1681,유치하고 뻔하고...참고보려고 했는데 중간에 꺼버렸다.,0
train_1682,극강추 개재미있음ㅋㅋㅋ 내가 요근래 본 영화들중에 제일 재미있었던 영화 ㅋㅋㅋ 특히 켈리 후 개 매력적임 ㅋㅋㅋ 꼭 꼭 보시길 ㅋㅋ,1
train_1683,차라리 야1동을 보자 ㅇㅋ?,0
train_1684,"울 아들과 오랜만에 만난 조카위해 예매햇는데, 재밌었다고. 하네요^^",1
train_1685,처음봤을땐 프랑스문화에 적잖은충격. 두번째봤을땐 유쾌하면서 아련했던. 마지막 줄리델피의 나레이션은 언제나들어도 뭉클하다...,1
train_1686,"""벌써 개봉된지 14년하고도 반이 지났네요. 갈림길에 서있는 그가 꼭 재가 된 듯 합니다. """" 내일이면 태양이 또 떠오를거니까"""" 그처럼 열심히 살아 보려고 합니다.""",1
train_1687,ㅋㅋㅋㅋㅋ 공포영화냐 액션영화냐 여주인공이 쇠파이프들고 귀신을 관광보내지않나ㅋㅋㅋㅋ,0
train_1688,3시간중 30%는 술먹고 20%는 결혼하고 1% 고뇌하는 영화.,0
train_1689,오늘 보고 나왔는데 정말 잼있네요~애들이 엄청 조아라하네요~가족영화로 강추입니다~~^^,1
train_1690,왜 이리평점이 높지...배우들은 참 좋은데..각본이 이따위이니..,0
train_1691,"재미없으이... 각인된 첫사랑을 잊고 극복하기 위한... 다음의 사랑을 선택하는 것을 너무 억지스럽고, 현실적으로 말도 안되는 설정으로 그려놓은 망작? 이거 뭥미? ㅡㅡ",0
train_1692,아이리스2 같이 초대형 블록버스터라고 잔뜩부풀린 어설픈 첩보드라마보단 이런 액션스릴러 요소가 간간이 들어간 탈주극 추격물이 훨씬 나은것같다 나름 감동과 반전도 있고...,1
train_1693,정말재밌다 한국영화의 발전을보여준영화,1
train_1694,1탄보고 기대한 내가 바보였다,0
train_1695,최고의 영화 정준용만 빛났다.,1
train_1696,여곡성 리메이크작품 보고 싶다,1
train_1697,"망함, 님들 제목에 속지말고 보지마셈.",0
train_1698,일단봐,1
train_1699,줄리엣 비노쉬란 배우에 대해 다시 생각하게 되었다..,1
train_1700,서태지 최고다,1
train_1701,"감독의 다른 작품이 궁금해지는,좋아하는 곡이 쓰여 반가웠던,",1
train_1702,한 다섯번은 본 영화 같다. 그만큼 재미있다.,1
train_1703,ㅈㄴ 엉켜났네.. 원표데려다 놓고 뭐한거냐,0
train_1704,기대이하,0
train_1705,소재가 굉장히 참신햇다,1
train_1706,OOO,0
train_1707,잔잔한 감동이 있고 가족과 함께 보기 좋은 영화예요!!^^,1
train_1708,대박좋아요 너무잘만들었어요!,1
train_1709,남자들의 이야기..정말 감동~짱!,1
train_1710,반전의 반전이 멋지다,1
train_1711,간만에 영화보다가 욕하면서 껏네...애들 졸업작품이냐....,0
train_1712,반담 너무 멋있네...처음부터 끝까지 본영화^^,1
train_1713,스타일리쉬 한 영화다 재밌었다!,1
train_1714,무사백동수정말재미있었어요. 그래서아직도무사백동수앓이를하고있는한소녀랍니다.,1
train_1715,tv판 생각해서 높게 주는 평점. 후미토가 순정남이라 설레더라...,1
train_1716,개 쓸엑이 영화 그래픽 티 부끄러울 정도로 남 스토리도 개쓸,0
train_1717,머니볼 정도를 기대했건만.. 밋밋한 스토리에 다 보이는 내용,0
train_1718,하지원님포쓰짱 ㅋㅋㅋㅋ,1
train_1719,극한의 무서움은 극한의 허탈감에서 나온다는 것을 알게 해 준 영화. 현대인의 돈에 대한 소유욕과 시간에 대한 경각심을 일깨워 준 영화. 이영화를 본 사람이라면 자신의 만원과 80분에 대한 소중함을 알아차릴 것이다.,1
train_1720,보다가 숨막혀 죽는줄 알았다,0
train_1721,삶은 순간의 연속이다.,1
train_1722,굿잡베리베리 굿 베스킨라빈스에서 베리베리스토르베리를먹는 느낌이군,1
train_1723,김주혁 전도연 정말 잘어울려요^ㅡ^ㅋㅋ,1
train_1724,재밋어요 ~,1
train_1725,히치콕과는 `천지`차이,0
train_1726,"줄거리와메카닉 다자인은독창적?포스터의 자세마저도,표절.목불인견.",0
train_1727,"가슴 따뜻한 감동을 주는 영화,한편의 좋은 연극~,더불어 좋은 노래 If I didn't care",1
train_1728,완전 잼나고 신났어요감동임 1 2편 다재미있고 3편이 빨리나왔음 해요♥,1
train_1729,ㅅㅂ다 봤다.. 힘들었다.. 개 유치함.. 홍수아 서지석때문에 봤다.. 세상에나.. 배우값을 못 한 삼류영화.. 뭔 내용이 이래.. 진짜 작가 제작자 샹.. 감독은 감독생활 오점이다.. 차라리 유명 에로가 낮지.. 홍수아..오빠가 1점밖에 못 준다..,0
train_1730,실종이나 악마를 보았다나 보고나서 기분 드러운건 매한가지다 그래도 악마를 보았다는 그나마 흥미가 있고 집중하게 한다 어릴때부터 봤던 손에 꼽을 정도로 촌스럽던 영화 투캅스 감독님 그냥 노잼,0
train_1731,내가 가장 아끼는 영화.,1
train_1732,"노출신이라도 우아하게 표현좀 하고(이왕촬영하는것좀,,ㅡㅡ,), 남주를 영화 분위기랑 맞는 배우를 섭외 했어야지~! 우리나라 연기 잘하는 배우들 많은데, 섭외 미스인 대표적 영화!!",0
train_1733,내 마음의 평화도 좀 지켜주지,1
train_1734,뱀파이어 영화의 최정상,1
train_1735,정말 볼만한영화입니다소소하고 평이하게 보일지 몰라도 몇번을 봐도 질리지 않을 정도로 매력있는 영화보고 또 봐도 시간이 흐르면 또 생각나는 가슴 따뜻해지는 영화,1
train_1736,재미무,0
train_1737,"""알바에 속은 일인ㅡ""""ㅡ돈 아까워 분노가 치민다!!!!""",0
train_1738,"90년대 TV단막극을 보는 느낌, 뻔한 반전과 식상한 스토리",0
